"WorkerID","TrialName","AgeCategory","Hands","TrialOrder","NPlacements","LastPlace","FirstPlace","SuccessByOnline","Success","AvgAbsYOffset","FirstYOffset","AvgAbsXOffset","FirstXOffset","AvgTimeDiff","TookABreak","Age","MedianMotorErr","MedianMotorRT","Gender","IQ_BPVS","IQ_Ravens","AttToCorCluster","AttInCorCluster","AttToFinCluster","AttInFinCluster","NClust_ToCor_Cluster","Transition"
"TC22","Unbox","kids","2h",15,1,15.213,15.213,TRUE,TRUE,33.559999465942,33.559999465942,16,16,NA,FALSE,5.32,5.30079110787484,4.524,"Female",100,120,0,1,0,1,1,0
"TC23","Balance","kids","2h",3,2,19.323,8.763,TRUE,TRUE,45,75,0,0,10.56,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,0,2,0,2,1,0
"TC23","BalanceUnder","kids","2h",13,3,23.903,6.623,TRUE,TRUE,71.6666666666667,34,0,0,8.64,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,0,2,2,1,2,1
"TC23","Basic","kids","2h",12,1,5.765,5.765,TRUE,TRUE,45.5064759059813,45.5064759059813,12.135060241595,12.135060241595,NA,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,0,1,0,1,1,0
"TC23","Bridge","kids","2h",14,1,8.271,8.271,TRUE,TRUE,53,53,0,0,NA,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,0,1,0,1,1,0
"TC23","Catapult","kids","2h",8,3,20.757,8.205,TRUE,TRUE,333.666666666667,78,0,0,6.276,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,1,2,1,2,2,0.5
"TC23","FallAlt","kids","2h",4,6,42.735,7.615,TRUE,TRUE,56.8333333333333,60,0,0,7.024,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,0,6,0,6,1,0
"TC23","Falling_A","kids","2h",11,2,17.52,8.792,TRUE,TRUE,99.5,57,0,0,8.728,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,1,1,1,1,2,1
"TC23","Gap","kids","2h",1,3,31.549,12.629,TRUE,TRUE,52.5431914288945,14.6295742866836,6.09565595278485,18.2869678583545,9.46,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,1,2,1,2,2,0.5
"TC23","GoalMove","kids","2h",2,10,101.169,11.305,TRUE,TRUE,88.8259396814696,20,140.06800660731,66,9.98488888888889,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,7,3,7,3,6,0.666666666666667
"TC23","Remove","kids","2h",6,2,24.436,12.164,TRUE,TRUE,13.5,27,16,0,12.272,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,0,2,0,2,2,0
"TC23","SeeSaw","kids","2h",7,3,27.162,9.714,TRUE,TRUE,41.6666666666667,40,0,0,8.724,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,1,2,1,2,2,0.5
"TC23","TableCreative","kids","2h",5,9,100.01,9.793,TRUE,FALSE,69.1447865566348,66,11.7795776343143,0,11.277125,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,2,4,7,2,5,0.75
"TC23","Trap","kids","2h",15,1,5.872,5.872,TRUE,TRUE,51,51,0,0,NA,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,0,1,0,1,1,0
"TC23","Unbox","kids","2h",9,2,12.054,5.469,TRUE,TRUE,39.5,79,3,0,6.585,FALSE,8.9,5.22670790709145,1.676,"Male",96,120,0,2,0,2,2,0
"TC24","BalanceUnder","kids","2h",2,3,40.165,18.75,TRUE,TRUE,63.0862628631858,78.2587885895574,5.50709993778367,16.521299813351,10.7075,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,2,1,2,1,3,1
"TC24","Basic","kids","2h",12,1,16.337,16.337,TRUE,TRUE,170.086894286512,170.086894286512,18.3877723552986,18.3877723552986,NA,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,0,1,0,1,1,0
"TC24","Bridge","kids","2h",10,1,30.823,30.823,TRUE,TRUE,50,50,0,0,NA,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,0,1,0,1,1,0
"TC24","Catapult","kids","2h",8,12,151.968,29,TRUE,TRUE,97.75,56,13.8333333333333,0,11.1789090909091,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,11,1,11,1,4,0.363636363636364
"TC24","FallAlt","kids","2h",11,1,26.134,26.134,TRUE,TRUE,55,55,0,0,NA,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,0,1,0,1,1,0
"TC24","Falling_A","kids","2h",14,1,21.909,21.909,TRUE,TRUE,100,100,0,0,NA,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,0,1,0,1,1,0
"TC24","Gap","kids","2h",6,1,33.585,33.585,TRUE,TRUE,76,76,0,0,NA,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,0,1,0,1,1,0
"TC24","GoalMove","kids","2h",4,14,199.437,40.004,TRUE,TRUE,138.857142857143,97,40.8571428571429,52,12.2640769230769,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,8,4,11,3,4,0.615384615384615
"TC24","Remove","kids","2h",3,2,74.699,36.611,TRUE,TRUE,23.5,32,29.5,26,38.088,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,0,2,0,2,2,0
"TC24","Trap","kids","2h",5,2,44.574,24.918,TRUE,TRUE,73.5,92,0,0,19.656,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,0,2,0,2,1,0
"TC24","Unbox","kids","2h",7,1,20.587,20.587,TRUE,TRUE,9,9,3,3,NA,FALSE,5.61,12.6503951600799,6.28,"Female",111,130,0,1,0,1,1,0
"TC26","Balance","kids","2h",15,2,13.825,2.532,TRUE,TRUE,157,271,0,0,11.293,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,1,1,1,1,2,1
"TC26","BalanceUnder","kids","2h",13,2,13.35,4.874,TRUE,TRUE,151,284,101.5,203,8.476,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,1,1,1,1,2,1
"TC26","Basic","kids","2h",7,1,5.503,5.503,TRUE,TRUE,7.2825636685871,7.2825636685871,12.1376061143118,12.1376061143118,NA,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,0,1,0,1,1,0
"TC26","Bridge","kids","2h",12,3,21.712,3.753,TRUE,TRUE,52.3576933680383,63.0730801041149,77.5077153518228,232.523146055468,8.9795,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,1,2,1,2,2,0.5
"TC26","Catapult","kids","2h",11,11,122.675,4.213,TRUE,FALSE,113.363636363636,26,14.6363636363636,37,11.8462,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,5,4,9,2,3,0.3
"TC26","Falling_A","kids","2h",14,2,13.464,5.182,TRUE,TRUE,111.5,73,0,0,8.282,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,1,1,1,1,2,1
"TC26","Gap","kids","2h",1,2,40.849,13.209,TRUE,TRUE,37.8443880308527,19.6887760617054,8.57414441396848,17.148288827937,27.64,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,1,1,1,1,2,1
"TC26","Remove","kids","2h",8,3,32.278,7.544,TRUE,TRUE,12.0453535872262,20.1360607616786,9.45200337564881,3.35601012694643,12.367,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,1,2,1,2,3,0.5
"TC26","TableCreative","kids","2h",5,3,61.768,28.445,TRUE,TRUE,33,0,9.66666666666667,29,16.6615,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,1,2,1,2,3,0.5
"TC26","Trap","kids","2h",6,8,117.522,14.698,TRUE,TRUE,50.375,176,0,0,14.6891428571429,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,1,7,1,7,2,0.142857142857143
"TC26","Unbox","kids","2h",10,3,28.604,10.448,TRUE,TRUE,17,31,8.66666666666667,0,9.078,FALSE,9.66,7.05680533457637,1.6285,"Female",106,100,1,2,1,2,2,0.5
"TC29","BalanceUnder","kids","2h",4,4,35.01,5.92,TRUE,TRUE,32.5,39,22.5,90,9.69666666666667,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,1,3,1,3,2,0.333333333333333
"TC29","Basic","kids","2h",8,1,9.399,9.399,TRUE,TRUE,30.7741160115463,30.7741160115463,33.025880597757,33.025880597757,NA,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,0,1,0,1,1,0
"TC29","Bridge","kids","2h",11,3,24.16,8.166,TRUE,TRUE,53.6666666666667,54,0,0,7.997,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,0,3,0,3,1,0
"TC29","FallAlt","kids","2h",7,2,14.247,6.443,TRUE,TRUE,63,73,0,0,7.804,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,0,2,0,2,1,0
"TC29","Falling_A","kids","2h",14,2,14.416,7.005,TRUE,TRUE,47.5,57,0,0,7.411,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,1,1,1,1,2,1
"TC29","Gap","kids","2h",5,2,16.36,5.695,TRUE,TRUE,47,43,0,0,10.665,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,0,2,0,2,1,0
"TC29","GoalMove","kids","2h",15,14,126.576,5.829,TRUE,TRUE,113.843491987911,127.264013964131,32.8722746891742,24.1980871621939,9.28823076923077,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,13,1,13,1,6,0.615384615384615
"TC29","Remove","kids","2h",3,5,87.49,10.164,TRUE,TRUE,45.5147924132841,100,37.8109070766341,137,19.3315,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,1,2,4,1,4,0.75
"TC29","TableCreative","kids","2h",2,3,32.349,14.513,TRUE,TRUE,36,27,0,0,8.918,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,2,1,2,1,3,1
"TC29","Trap","kids","2h",10,2,13.689,6.333,TRUE,TRUE,35.401173588661,29.8023471773219,5.07994554158898,10.159891083178,7.356,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,1,1,1,1,2,1
"TC29","Unbox","kids","2h",13,6,55.838,4.694,TRUE,FALSE,32.8048521405741,43.9655290256633,10.8057400214552,48.8505878062925,10.2288,FALSE,9.71,22.6375459278021,1.5455,"Female",107,120,0,2,5,1,3,0.4
"TC3","Balance","kids","2h",7,7,69.342,7.829,TRUE,TRUE,35.2188461200894,82,8.58952303344664,0,10.2521666666667,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,6,1,6,1,4,0.333333333333333
"TC3","BalanceUnder","kids","2h",13,1,4.645,4.645,TRUE,TRUE,26,26,0,0,NA,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,0,1,0,1,1,0
"TC3","Basic","kids","2h",5,1,5.44,5.44,TRUE,TRUE,27.110640163431,27.110640163431,20.8543385872546,20.8543385872546,NA,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,0,1,0,1,1,0
"TC3","Bridge","kids","2h",11,2,17.239,8.304,TRUE,TRUE,57.6349516476452,63.2699032952903,6.08364454762409,12.1672890952482,8.935,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,1,1,1,1,2,1
"TC3","Catapult","kids","2h",4,4,39.439,4.334,TRUE,TRUE,175.25,82,13.5,0,11.7016666666667,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,3,1,3,1,3,0.333333333333333
"TC3","FallAlt","kids","2h",6,14,117.226,9.552,TRUE,TRUE,58.9373164915694,68,2.6222392556712,0,8.28261538461538,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,0,13,9,5,2,0.153846153846154
"TC3","Falling_A","kids","2h",10,4,65.695,47.732,TRUE,TRUE,113,73,32,47,5.98766666666666,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,1,2,3,1,1,1
"TC3","Gap","kids","2h",12,1,11.783,11.783,TRUE,TRUE,82,82,0,0,NA,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,0,1,0,1,1,0
"TC3","Remove","kids","2h",15,4,47.679,9.231,TRUE,TRUE,55.5876086622902,131.278635903176,21.364918113958,31.6558412816168,12.816,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,3,1,3,1,4,1
"TC3","SeeSaw","kids","2h",14,3,40.51,10.111,TRUE,TRUE,46.3333333333333,45,0,0,15.1995,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,0,3,0,3,1,0
"TC3","TableCreative","kids","2h",1,14,199.551,18.351,TRUE,TRUE,29.7372183734829,55.3210572287607,15.7562229108242,44.5871207515385,13.9384615384615,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,1,5,13,1,6,0.769230769230769
"TC3","Trap","kids","2h",3,1,7.88,7.88,TRUE,TRUE,65,65,0,0,NA,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,0,1,0,1,1,0
"TC3","Unbox","kids","2h",2,9,116.561,8.274,TRUE,TRUE,120.203640745228,4,49.5523223326213,8,13.535875,FALSE,9.13,8.95897057673713,2.2475,"Male",104,125,8,1,8,1,4,0.5
"TC30","BalanceUnder","kids","2h",7,1,7.954,7.954,TRUE,TRUE,42,42,0,0,NA,FALSE,6.31,10.569321770096,5.164,"Male",115,115,0,1,0,1,1,0
"TC30","Basic","kids","2h",11,2,44.951,29.811,TRUE,TRUE,175.537316805512,99.0340114408175,12.633632802751,6.68045098225763,15.14,FALSE,6.31,10.569321770096,5.164,"Male",115,115,0,2,0,2,2,0
"TC30","Bridge","kids","2h",13,2,40.823,20.048,TRUE,TRUE,70.5329710707524,88.0659421415047,4.14251873015053,8.28503746030106,20.775,FALSE,6.31,10.569321770096,5.164,"Male",115,115,1,1,1,1,2,1
"TC30","FallAlt","kids","2h",1,6,134.98,30.041,TRUE,TRUE,70.4386930444198,139.632158266519,15.9704280199659,95.8225681197952,20.9878,FALSE,6.31,10.569321770096,5.164,"Male",115,115,1,5,1,5,2,0.2
"TC30","Falling_A","kids","2h",15,6,50.758,13.652,TRUE,TRUE,112.166666666667,93,1.21833356221517,0,7.4212,FALSE,6.31,10.569321770096,5.164,"Male",115,115,5,1,5,1,4,1
"TC30","Gap","kids","2h",12,3,154.936,42.905,TRUE,TRUE,70.9344864821986,79.7860130011856,10.4949410429626,26.8980706642357,56.0155,FALSE,6.31,10.569321770096,5.164,"Male",115,115,2,1,2,1,2,0.5
"TC30","GoalMove","kids","2h",4,13,171.379,11.461,TRUE,FALSE,106.286723692361,0,59.5235008468557,33.309999465942,13.3265,FALSE,6.31,10.569321770096,5.164,"Male",115,115,12,1,12,1,7,0.666666666666667
"TC30","Remove","kids","2h",3,8,160.04,32.346,TRUE,TRUE,37.5,54,45.625,77.309999465942,18.242,FALSE,6.31,10.569321770096,5.164,"Male",115,115,1,2,7,1,3,0.428571428571429
"TC30","SeeSaw","kids","2h",9,31,292.456,22.822,TRUE,TRUE,39.2381669490751,52,6.0506918658382,0,8.9878,FALSE,6.31,10.569321770096,5.164,"Male",115,115,2,27,15,16,3,0.133333333333333
"TC30","TableCreative","kids","2h",5,7,120.996,31.082,TRUE,TRUE,128.468187934125,22,22.6385540237193,0,14.9856666666667,FALSE,6.31,10.569321770096,5.164,"Male",115,115,5,2,5,2,6,0.666666666666667
"TC30","Trap","kids","2h",2,2,60.109,21.233,TRUE,TRUE,31.7992454805297,32.5984909610594,4.74758892198287,9.49517784396573,38.876,FALSE,6.31,10.569321770096,5.164,"Male",115,115,1,1,1,1,2,1
"TC30","Unbox","kids","2h",8,2,43.622,21.747,TRUE,TRUE,219,40,0,0,21.875,FALSE,6.31,10.569321770096,5.164,"Male",115,115,1,1,1,1,2,1
"TC31","Balance","kids","2h",2,9,139.39,11.387,TRUE,TRUE,191.111109839545,43.600002288818,8.91111098395446,0,16.000375,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,8,1,8,1,4,0.25
"TC31","BalanceUnder","kids","2h",10,1,6.156,6.156,TRUE,TRUE,29.400001525879,29.400001525879,0,0,NA,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,0,1,0,1,1,0
"TC31","Basic","kids","2h",9,2,8.801,5.555,TRUE,TRUE,21.1385641651434,5.18664054519797,195.214855363759,364.6015178885,3.246,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,1,1,1,1,2,1
"TC31","Bridge","kids","2h",7,1,4.422,4.422,TRUE,TRUE,60.3999977111816,60.3999977111816,0,0,NA,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,0,1,0,1,1,0
"TC31","Catapult","kids","2h",11,7,68.711,7.459,TRUE,TRUE,161.000001089914,39.5999984741211,5.31428582327715,0,10.2086666666667,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,5,2,5,2,4,0.166666666666667
"TC31","FallAlt","kids","2h",13,3,48.52,23.933,TRUE,TRUE,61.9333318074543,65.599998474121,0,0,12.2935,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,0,3,0,3,1,0
"TC31","Falling_A","kids","2h",5,2,26.794,7.04,TRUE,TRUE,104.5,66.600002288818,0,0,19.754,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,1,1,1,1,2,1
"TC31","Gap","kids","2h",14,2,17.825,6.715,TRUE,TRUE,72.599998474121,66.599998474121,0,0,11.11,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,0,2,0,2,1,0
"TC31","Remove","kids","2h",15,3,26.965,5.934,TRUE,TRUE,61.2199270958547,61.659781287564,69.0451555394341,14.3354673812425,10.5155,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,2,1,2,1,3,1
"TC31","SeeSaw","kids","2h",3,6,189.843,10.092,TRUE,TRUE,41.1021599760202,42.3999977111816,2.24774667653736,0,35.9502,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,0,3,5,1,3,0.6
"TC31","TableCreative","kids","2h",1,19,211.53,16.914,TRUE,TRUE,70.0879104970208,88.400001525879,23.5569232792455,5.6843418860808e-14,10.812,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,1,7,16,3,7,0.555555555555556
"TC31","Trap","kids","2h",4,4,129.096,8.099,TRUE,TRUE,35.300001144409,36.600002288818,32.6500000953675,0,40.3323333333333,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,0,2,3,1,3,1
"TC31","Unbox","kids","2h",6,2,18.492,6.434,TRUE,TRUE,18,35.600002288818,0.800000190735034,0,12.058,FALSE,8.18,1.89194600002526,2.3005,"Male",112,105,0,2,0,2,1,0
"TC32","Balance","kids","2h",9,3,28.101,19.223,TRUE,TRUE,48.6666692097983,50.333335876465,0,0,4.439,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,0,3,0,3,1,0
"TC32","BalanceUnder","kids","2h",5,3,42.522,16.652,TRUE,TRUE,29.6666692097983,28.333335876465,39.4444446563721,0,12.935,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,0,2,2,1,2,1
"TC32","Basic","kids","2h",7,1,8.569,8.569,TRUE,TRUE,60.6347166966492,60.6347166966492,12.3415795997284,12.3415795997284,NA,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,0,1,0,1,1,0
"TC32","Bridge","kids","2h",11,3,24.431,5.696,TRUE,TRUE,69.5155443604672,70.3744791555367,6.20790819301916,5.22310624349484,9.3675,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,2,1,2,1,2,0.5
"TC32","Catapult","kids","2h",10,7,72.642,13.324,TRUE,TRUE,331.421042120902,123.333335876465,29.7741641474536,32.666666030884,9.88633333333333,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,3,4,3,4,3,0.5
"TC32","FallAlt","kids","2h",13,10,75.137,7.57,TRUE,TRUE,66.5560519003923,75.5605342627157,0.194695904560672,1.94695904560672,7.50744444444444,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,1,9,1,9,2,0.111111111111111
"TC32","Falling_A","kids","2h",12,8,83.151,16.446,TRUE,TRUE,93.6388902664186,214.333335876465,10.5833332538605,23.666666030884,9.52928571428571,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,6,2,6,2,5,0.571428571428571
"TC32","Gap","kids","2h",14,1,9.088,9.088,TRUE,TRUE,35.555557250977,35.555557250977,0,0,NA,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,0,1,0,1,1,0
"TC32","Remove","kids","2h",15,4,42.089,6.309,TRUE,TRUE,34.1777537819305,60.5999006257679,23.3481605292112,5.72597417861292,11.9266666666667,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,2,2,2,2,3,0.666666666666667
"TC32","SeeSaw","kids","2h",3,2,24.281,5.193,TRUE,TRUE,55.0267996525755,66.386935181616,2.43504219675277,4.87008439350553,19.088,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,1,1,1,1,2,1
"TC32","TableCreative","kids","2h",2,9,108.093,8.166,TRUE,TRUE,30.5724516236711,89.4262451292047,8.14840454098768,9.99973908199115,12.490875,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,5,2,8,1,5,0.875
"TC32","Unbox","kids","2h",1,4,60.223,7.502,TRUE,TRUE,28.3575177225325,50.3569031776793,4.58943525112838,2.82615212930868,17.5736666666667,FALSE,10.22,4.96308832152004,1.551,"Female",101,95,2,2,2,2,2,0.333333333333333
"TC35","BalanceUnder","kids","2h",10,4,54.964,21.122,TRUE,FALSE,39.8467262887336,36,3.99435341761559,0,11.2806666666667,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,0,3,3,1,2,0.666666666666667
"TC35","Basic","kids","2h",4,2,17.518,6.702,TRUE,TRUE,83.5277805569454,120.98271147717,179.646564270183,340.863988685677,10.816,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,1,1,1,1,2,1
"TC35","Bridge","kids","2h",8,2,22.111,14.255,TRUE,TRUE,51,53,0,0,7.856,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,0,2,0,2,1,0
"TC35","Catapult","kids","2h",12,7,88.877,16.476,TRUE,TRUE,81.1428571428571,24,6,40,12.0668333333333,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,5,2,5,2,4,0.166666666666667
"TC35","FallAlt","kids","2h",14,5,65.171,19.563,TRUE,TRUE,64.6,74,0,0,11.402,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,0,5,0,5,1,0
"TC35","Falling_A","kids","2h",3,1,8.421,8.421,TRUE,TRUE,36,36,0,0,NA,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,0,1,0,1,1,0
"TC35","Gap","kids","2h",6,3,49.445,7.824,TRUE,TRUE,78,80,0,0,20.8105,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,0,3,0,3,1,0
"TC35","Remove","kids","2h",15,2,20.496,4.12,TRUE,TRUE,0,0,25.5,27,16.376,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,1,1,1,1,2,1
"TC35","SeeSaw","kids","2h",1,19,280.231,6.213,TRUE,TRUE,46.8947368421053,57,0.368421052631579,4,15.2232222222222,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,5,14,5,14,3,0.0555555555555556
"TC35","TableCreative","kids","2h",9,3,33.325,8.766,TRUE,TRUE,150,399,46,118,12.2795,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,2,1,2,1,3,1
"TC35","Trap","kids","2h",2,1,8.147,8.147,TRUE,TRUE,47,47,0,0,NA,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,0,1,0,1,1,0
"TC35","Unbox","kids","2h",11,4,28.19,5.614,TRUE,FALSE,23,21,0.25,0,7.52533333333333,FALSE,7.54,2.73491084872298,3.372,"Male",120,125,0,3,0,4,1,0
"TC4","BalanceUnder","kids","2h",7,3,41.258,12.215,TRUE,TRUE,37.6666666666667,33,0,0,14.5215,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,3,0,3,1,0
"TC4","Basic","kids","2h",1,1,14.809,14.809,TRUE,FALSE,60.0029332290442,60.0029332290442,12.8571977394796,12.8571977394796,NA,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,1,0,1,1,0
"TC4","Bridge","kids","2h",5,2,29.275,10.783,TRUE,TRUE,54.6834789631228,56.3669579262457,6.35120652690091,12.7024130538018,18.492,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,1,1,1,1,2,1
"TC4","Catapult","kids","2h",9,1,8.356,8.356,TRUE,TRUE,416.948374578631,416.948374578631,155.751016953967,155.751016953967,NA,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,1,0,1,1,0
"TC4","FallAlt","kids","2h",13,5,32.05,5.974,TRUE,TRUE,60.2,58,0,0,6.519,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,5,0,5,1,0
"TC4","Falling_A","kids","2h",3,1,11.44,11.44,TRUE,TRUE,150,150,0,0,NA,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,1,0,1,1,0
"TC4","Gap","kids","2h",12,2,18.392,10.362,TRUE,TRUE,78,75,0,0,8.03,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,2,0,2,1,0
"TC4","Remove","kids","2h",14,1,6.211,6.211,TRUE,TRUE,0,0,37,37,NA,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,1,0,1,1,0
"TC4","SeeSaw","kids","2h",15,2,16.418,7.349,TRUE,TRUE,47,45,0,0,9.069,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,2,0,2,1,0
"TC4","TableCreative","kids","2h",2,11,170.5,13.311,TRUE,TRUE,57.3003434729177,48.3300018310547,14.0774046584651,0,15.7189,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,4,10,1,7,0.7
"TC4","Trap","kids","2h",11,1,9.932,9.932,TRUE,TRUE,34,34,0,0,NA,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,1,0,1,1,0
"TC4","Unbox","kids","2h",6,1,9.081,9.081,TRUE,TRUE,67,67,4,4,NA,FALSE,7.82,10.7644814713825,1.9635,"Male",127,125,0,1,0,1,1,0
"TC43","BalanceUnder","kids","2h",2,13,170.571,7.767,TRUE,TRUE,61.0205287467693,45,20.2025720656923,0,13.567,FALSE,8.92,9.41766073049406,2.347,"Male",NA,NA,0,4,12,1,5,0.583333333333333
"TC43","Basic","kids","2h",13,3,26.021,12.838,TRUE,FALSE,39.5797608786325,53.0580522496193,13.9573848423125,4.68159284555465,6.5915,FALSE,8.92,9.41766073049406,2.347,"Male",NA,NA,0,3,0,3,1,0
"TC43","Bridge","kids","2h",7,8,163.008,20.189,TRUE,TRUE,51.1296433779671,7.77707325987319,45.2024746805469,35.3503329994237,20.4027142857143,FALSE,8.92,9.41766073049406,2.347,"Male",NA,NA,5,3,5,3,5,0.714285714285714
"TC43","Catapult","kids","2h",12,4,46.087,9.774,TRUE,TRUE,138,74,0,0,12.1043333333333,FALSE,8.92,9.41766073049406,2.347,"Male",NA,NA,3,1,3,1,3,1
"TC43","FallAlt","kids","2h",8,3,30.994,7.672,TRUE,TRUE,52.6666666666667,53,0,0,11.661,FALSE,8.92,9.41766073049406,2.347,"Male",NA,NA,0,3,0,3,1,0
"TC43","Falling_A","kids","2h",15,1,13.811,13.811,TRUE,TRUE,68,68,1,1,NA,FALSE,8.92,9.41766073049406,2.347,"Male",NA,NA,0,1,0,1,1,0
"TC43","Gap","kids","2h",4,2,26.857,12.332,TRUE,FALSE,45.5190597512695,41.038119502539,1.46564712509068,2.93129425018135,14.525,FALSE,8.92,9.41766073049406,2.347,"Male",NA,NA,1,1,1,1,2,1
"TC43","SeeSaw","kids","2h",14,3,37.677,10.315,TRUE,TRUE,51.6666666666667,55,0,0,13.681,FALSE,8.92,9.41766073049406,2.347,"Male",NA,NA,0,3,0,3,1,0
"TC43","Unbox","kids","2h",9,1,9.03,9.03,TRUE,TRUE,75.1475428382884,75.1475428382884,219.806562801994,219.806562801994,NA,FALSE,8.92,9.41766073049406,2.347,"Male",NA,NA,0,1,0,1,1,0
